iter	MAPE
416	0.003196266048
417	0.003196052877
418	0.003195879031
419	0.003195628451
420	0.003195341122
421	0.003195013967
422	0.003194769939
423	0.003194467284
424	0.003194246996
425	0.003193956818
426	0.003193524485
427	0.00319327534
428	0.003193204635
429	0.003193102989
430	0.003192600293
431	0.003192324921
432	0.003192031811
433	0.003191806244
434	0.003191540577
435	0.003191266883
436	0.003190775168
437	0.003190569238
438	0.003190406538
439	0.00319011716
440	0.0031897881
441	0.003189652413
442	0.003189443208
443	0.00318908115
444	0.003188713397
445	0.003188515013
446	0.003188126768
447	0.003187854795
448	0.003187645033
449	0.003187362844
450	0.003187189709
451	0.003187044215
452	0.003186714647
453	0.003186452458
454	0.003186273791
455	0.003185926238
456	0.003185043324
457	0.003184722539
458	0.003184462683
459	0.003184331279
460	0.003184024379
461	0.003183626432
462	0.003183233178
463	0.003182831145
464	0.003182648728
465	0.003182328222
466	0.003182203621
467	0.003182016192
468	0.003181739378
469	0.003181308021
470	0.003181223075
471	0.003181009735
472	0.003180674674
473	0.003180428799
474	0.003180333482
475	0.003180171049
476	0.003180007111
477	0.003179634947
478	0.003179107682
479	0.003178707935
480	0.00317836324
481	0.003178269905
482	0.003178126048
483	0.003177966617
484	0.003177729265
485	0.003177684284
486	0.00317761206
487	0.003177285187
488	0.003177185654
489	0.003176808423
490	0.003176519478
491	0.003176334224
492	0.003176032938
493	0.003175664553
494	0.003175292202
495	0.003175016243
496	0.003174752913
497	0.003174564875
498	0.003174055677
499	0.003173965378
500	0.003173675709
501	0.003173244341
502	0.003172635856
503	0.003172281971
504	0.003172107029
505	0.003171800937
506	0.003171648084
507	0.003171547898
508	0.003171420693
509	0.003171155291
510	0.003170952086
511	0.003170628526
512	0.003170485552
513	0.003170170964
514	0.003169829347
515	0.003169579027
516	0.003169269103
517	0.003168753109
518	0.003168523494
519	0.003168397921
520	0.003168062958
521	0.003167915805
522	0.003167822404
523	0.003167738528
524	0.003167603928
525	0.003167444136
526	0.003167303764
527	0.003167004411
528	0.003166750379
529	0.003166686807
530	0.003166316536
531	0.003166228683
532	0.003165866345
533	0.003165774739
534	0.003165664364
535	0.003165504611
536	0.003165462969
537	0.003165304492
538	0.003165245014
539	0.003165189395
540	0.003164907904
541	0.003164757908
542	0.003164518299
543	0.003164333966
544	0.003164103258
545	0.003164009384
546	0.003163723922
547	0.003163539049
548	0.003163386724
549	0.003163287291
550	0.003163077056
551	0.003162957419
552	0.00316287476
553	0.003162671513
554	0.003162503972
555	0.003162345599
556	0.003161894753
557	0.00316166074
558	0.003161138299
559	0.003160985907
560	0.003160696951
561	0.003160098983
562	0.003159871091
563	0.003159736948
564	0.003159408248
565	0.003159148674
566	0.00315902655
567	0.003158845577
568	0.003158562419
569	0.00315853799
570	0.003158134
571	0.0031579683
572	0.003157730421
573	0.003157399218
574	0.003157230987
575	0.0031571412
576	0.003156990353
577	0.003156851422
578	0.00315655466
579	0.003156353791
580	0.003156250378
581	0.003156057386
582	0.003155873772
583	0.003155687621
584	0.003155430661
585	0.003155374195
586	0.003155270227
587	0.003155086128
588	0.003155046223
589	0.003154955312
590	0.003154913698
591	0.003154749005
592	0.003154612631
593	0.003154417175
594	0.003154346083
595	0.003154275945
596	0.003153976281
597	0.003153632062
598	0.003153503729
599	0.003153305935
600	0.003153237306
601	0.003153059626
602	0.003152888866
603	0.003152322601
604	0.003152183468
605	0.003152032237
606	0.003151756447
607	0.003151603566
608	0.003151569553
609	0.003151413293
610	0.00315122186
611	0.003150924128
612	0.0031506355
613	0.003150536658
614	0.003150475454
615	0.003150377675
616	0.003149958527
617	0.003149633291
618	0.003149425116
619	0.003149311375
620	0.003149214985
621	0.003148992502
622	0.003148906388
623	0.003148313654
624	0.003147983179
625	0.003147685283
626	0.003147436881
627	0.003147346798
628	0.003147258151
629	0.003147007539
630	0.003146913309
631	0.003146657221
632	0.003146537005
633	0.003146461724
634	0.00314609027
635	0.003146066605
636	0.003145858693
637	0.003145718224
638	0.00314531975
639	0.003145180984
640	0.003145137583
641	0.003145079248
642	0.003144470982
643	0.003144172954
644	0.003144028786
645	0.003143774273
646	0.003143565283
647	0.003143221336
648	0.003142908543
649	0.003142698227
650	0.003142616679
651	0.003142338957
652	0.003141970014
653	0.003141773368
654	0.003141417593
655	0.003141294118
656	0.003141114822
657	0.003140918437
658	0.003140887815
659	0.003140700929
660	0.003140598682
661	0.003140395258
662	0.003140263487
663	0.003140182893
664	0.003139961068
665	0.003139913892
666	0.003139789338
667	0.003139678659
668	0.003139465289
669	0.003139395767
670	0.0031391724
671	0.003138876534
672	0.00313859753
673	0.003138549106
674	0.003138405111
675	0.003138016611
676	0.003137669528
677	0.00313759921
678	0.003137489239
679	0.003137305104
680	0.003137201037
681	0.003136932491
682	0.003136473109
683	0.003136101391
684	0.003135921916
685	0.003135841236
686	0.003135771113
687	0.003135458877
688	0.003135211984
689	0.003135194371
690	0.003135169071
691	0.003134660038
692	0.003134499941
693	0.003134378989
694	0.003134247489
695	0.003134025208
696	0.003133911359
697	0.003133740187
698	0.003133499252
699	0.003132848648
700	0.003132534557
701	0.003132394573
702	0.003132165918
703	0.003131999502
704	0.003131844948
705	0.003131751666
706	0.003131460578
707	0.003131299026
708	0.003131161305
709	0.003130886353
710	0.003130470755
711	0.003130322336
712	0.003130043162
713	0.003129945855
714	0.003129843698
715	0.003129590951
716	0.003129504771
717	0.003129165684
718	0.003128873704
719	0.003128677989
720	0.003128601623
721	0.003128460554
722	0.003128286399
723	0.003128034619
724	0.003127850381
725	0.00312771008
726	0.003127635878
727	0.003127363999
728	0.00312715948
729	0.003127026342
730	0.003126479524
731	0.003126229875
732	0.003125992959
733	0.003125948239
734	0.003125780681
735	0.003125602164
736	0.00312539495
737	0.003125370481
738	0.003125193584
739	0.003125087088
740	0.00312497474
741	0.003124801786
742	0.003124520095
743	0.00312415843
744	0.003123871481
745	0.003123808166
746	0.003123437397
747	0.003123246269
748	0.003123155787
749	0.003123008758
750	0.00312267485
751	0.003122529036
752	0.003122490624
753	0.003122248045
754	0.0031219928
755	0.003121644358
756	0.003121401038
757	0.003121232362
758	0.003121164054
759	0.003120929303
760	0.003120774225
761	0.003120736985
762	0.00312049195
763	0.003120394792
764	0.003120247854
765	0.003120093353
766	0.00311999804
767	0.00311985953
768	0.003119744391
769	0.003119616263
770	0.003119468867
771	0.003119333346
772	0.003119147958
773	0.003119013048
774	0.00311893093
775	0.003118845645
776	0.003118490867
777	0.00311838948
778	0.003118345973
779	0.003118295201
780	0.003118249758
781	0.003118212275
782	0.003118151713
783	0.003118079547
784	0.00311776593
785	0.003117661823
786	0.003117357466
787	0.003117175058
788	0.003116944274
789	0.003116651855
790	0.003116558456
791	0.003116466024
792	0.003116333287
793	0.003115622922
794	0.003115404648
795	0.003115290386
796	0.003115198892
797	0.003115085061
798	0.003114869508
799	0.003114633337
800	0.003114574788
801	0.003114336054
802	0.003114130766
803	0.00311401627
804	0.003113919628
805	0.003113728037
806	0.003113656457
807	0.003113615155
808	0.003113389739
809	0.003113258574
810	0.003113216559
811	0.003112833268
812	0.003112732543
813	0.003112505443
814	0.003112313528
815	0.003112145104
816	0.003111746344
817	0.003111630155
818	0.003111526299
819	0.003111254522
820	0.003110982539
821	0.003110875578
822	0.003110652638
823	0.003110402552
824	0.003110232496
825	0.003110136891
826	0.003109882174
827	0.003109752824
828	0.003109719933
829	0.003109652761
830	0.003109497343
831	0.003109462999
832	0.003109287374
833	0.003109063833
834	0.003108776947
835	0.003108536623
836	0.003108440875
837	0.003108255672
838	0.00310818646
839	0.003108078596
840	0.003107715242
841	0.003107482855
842	0.003107339275
843	0.003107048116
844	0.003106713954
845	0.003106524903
846	0.00310644835
847	0.003106387507
848	0.003105958588
849	0.003105812712
850	0.003105780754
851	0.003105681521
852	0.003105491
853	0.003105259601
854	0.003105146712
855	0.003104926581
856	0.003104739779
857	0.003104597762
858	0.00310445402
859	0.003104179012
860	0.003103800656
861	0.003103539245
862	0.003103445041
863	0.00310318068
864	0.003103060947
865	0.003103007977
866	0.003102656157
867	0.003102496274
868	0.003102304018
869	0.003102161507
870	0.003101809178
871	0.003101688334
872	0.003101546447
873	0.003101400442
874	0.003101218909
875	0.003101034032
876	0.003100925947
877	0.003100651463
878	0.003100430629
879	0.003100116354
880	0.003099857734
881	0.003099797246
882	0.003099681575
883	0.003099455346
884	0.003099395798
885	0.003099307271
886	0.003099244674
887	0.003099033576
888	0.003098871366
889	0.003098794482
890	0.003098415817
891	0.003098347493
892	0.003098251379
893	0.003098017592
894	0.003097827767
895	0.003097739354
896	0.003097564788
897	0.003097424202
898	0.0030973489
899	0.003097074982
900	0.003097021619
901	0.003096960178
902	0.003096809843
903	0.003096628547
904	0.003096463382
905	0.003096271071
906	0.003096019386
907	0.003095931874
908	0.003095860119
909	0.003095780486
910	0.003095706519
911	0.003095512674
912	0.003095397777
913	0.00309524824
914	0.003095166893
915	0.003095021826
916	0.003094893109
917	0.003094771042
918	0.003094702235
919	0.003094630677
920	0.00309454104
921	0.003094458987
922	0.003094340302
923	0.003094300921
924	0.003094078636
925	0.003093996627
926	0.003093802669
927	0.003093451316
928	0.003093307163
929	0.003093232577
930	0.003093024875
931	0.003092765253
932	0.00309269698
933	0.003092448774
934	0.00309234544
935	0.00309216041
936	0.003092039738
937	0.003091895444
938	0.003091806557
939	0.00309160721
940	0.003091328699
941	0.003091237333
942	0.003091153457
943	0.003090998226
944	0.00309089995
945	0.003090865909
946	0.003090828316
947	0.003090714134
948	0.003090692204
949	0.003090536388
950	0.003090419376
951	0.003090330818
952	0.003090158656
953	0.003089927418
954	0.003089682607
955	0.003089434987
956	0.003089354063
957	0.003089153873
958	0.003089016072
959	0.003088860476
960	0.003088665382
961	0.003088633552
962	0.003088478224
963	0.00308811152
964	0.003088057608
965	0.003087954623
966	0.003087917695
967	0.003087852755
968	0.003087818161
969	0.003087788573
970	0.003087744285
971	0.003087599297
972	0.003087440101
973	0.003087320129
974	0.003087139587
975	0.0030870093
976	0.003086826121
977	0.003086667564
978	0.003086369293
979	0.003086220719
980	0.003086063057
981	0.003085959639
982	0.003085714261
983	0.003085638406
984	0.00308540087
985	0.003085304072
986	0.003084826428
987	0.003084740901
988	0.003084629235
989	0.003084613888
990	0.003084522604
991	0.003084472832
992	0.003084332618
993	0.003084240916
994	0.003084128462
995	0.003083906558
996	0.003083771481
997	0.003083627836
998	0.003083341475
999	0.00308325697
1000	0.003082952139
1001	0.003082835574
1002	0.003082720713
1003	0.00308266165
1004	0.003082479782
1005	0.003082334402
1006	0.003082281346
1007	0.003082117713
1008	0.003082006095
1009	0.003081945693
1010	0.00308187313
1011	0.003081565631
1012	0.003081498455
1013	0.003081276774
1014	0.003081185656
1015	0.003081040936
1016	0.003080884723
1017	0.003080854864
1018	0.003080537133
1019	0.003080424619
1020	0.003080404801
1021	0.003080339525
1022	0.003080036228
1023	0.003079828543
1024	0.00307951624
1025	0.003079134372
1026	0.003078871224
1027	0.00307867045
1028	0.003078458327
1029	0.003078431782
1030	0.003078176528
1031	0.003078042632
1032	0.003078023988
1033	0.003077988313
1034	0.003077727526
1035	0.003077397652
1036	0.003077199487
1037	0.003077017475
1038	0.003076795749
1039	0.003076777844
1040	0.003076525107
1041	0.003076501404
1042	0.003076379325
1043	0.003076234532
1044	0.003076197397
1045	0.003076083713
1046	0.003075917826
1047	0.003075753007
1048	0.003075703201
1049	0.0030756638
1050	0.003075592789
1051	0.003075482159
1052	0.003075294954
1053	0.00307521418
1054	0.003075110499
1055	0.003075009685
1056	0.003074942913
1057	0.003074907278
1058	0.003074856855
1059	0.003074756466
1060	0.003074507714
1061	0.003074389935
1062	0.003074186392
1063	0.003074085508
1064	0.003074003065
1065	0.003073828218
1066	0.003073590855
1067	0.003073366104
1068	0.003073226117
1069	0.003073111037
1070	0.003073058148
1071	0.003072912899
1072	0.003072819956
1073	0.003072715408
1074	0.003072619385
1075	0.003072579292
1076	0.003072420298
1077	0.0030723892
1078	0.003072281261
1079	0.003072197154
1080	0.003071905536
1081	0.003071714173
1082	0.003071525227
1083	0.003071452414
1084	0.003071131553
1085	0.003070935162
1086	0.003070831592
1087	0.003070740011
1088	0.003070663668
1089	0.003070601825
1090	0.003070543229
1091	0.003070460813
1092	0.003070362396
1093	0.003070286953
1094	0.003070220459
1095	0.003069852428
1096	0.003069769613
1097	0.003069693644
1098	0.003069479453
1099	0.003069372333
1100	0.003069269888
1101	0.003069198233
1102	0.003069043801
1103	0.003068799261
1104	0.003068705999
1105	0.00306865682
1106	0.003068330508
1107	0.003068250583
1108	0.003068141408
1109	0.003067935134
1110	0.003067815057
1111	0.00306766529
1112	0.003067630726
1113	0.003067573452
1114	0.003067458489
1115	0.003067442715
1116	0.003067355792
1117	0.003067186177
1118	0.003066992845
1119	0.003066910596
1120	0.003066778819
1121	0.003066387146
1122	0.003066267293
1123	0.003066162732
1124	0.003065981959
1125	0.003065862538
1126	0.003065753973
1127	0.003065594543
1128	0.003065418256
1129	0.003065340207
1130	0.003065281015
1131	0.003065236034
1132	0.003065159834
1133	0.003064788271
1134	0.003064734204
1135	0.003064698112
1136	0.003064625317
1137	0.003064587282
1138	0.00306448071
1139	0.00306442369
1140	0.003064396847
1141	0.003064273862
1142	0.003063966218
1143	0.003063883285
1144	0.003063727512
1145	0.003063634971
1146	0.003063581585
1147	0.003063524374
1148	0.003063445974
1149	0.003063338061
1150	0.00306327928
1151	0.003063214672
1152	0.003063171482
1153	0.003063040647
1154	0.003063003429
1155	0.003062854965
1156	0.003062811345
1157	0.003062755001
1158	0.003062416178
1159	0.003062356366
1160	0.00306213817
1161	0.003062119289
1162	0.003061969846
1163	0.003061892627
1164	0.003061826284
1165	0.003061578399
1166	0.003061513714
1167	0.003061348099
1168	0.00306128469
1169	0.003061181701
1170	0.003061103311
1171	0.003060955057
1172	0.003060794837
1173	0.00306064494
1174	0.003060537576
1175	0.003060336061
1176	0.003060317243
1177	0.003060157619
1178	0.00306011219
1179	0.003059901161
1180	0.003059760431
1181	0.003059529677
1182	0.00305942087
1183	0.003059334521
1184	0.003059199445
1185	0.003059015726
1186	0.003058813237
1187	0.003058683303
1188	0.003058535373
1189	0.003058420296
1190	0.00305823727
1191	0.003058115853
1192	0.003057999935
1193	0.003057813481
1194	0.003057569597
1195	0.003057503404
1196	0.003057451355
1197	0.003057432265
1198	0.003057354166
1199	0.003057289423
